delivery_days,delay_days,is_late,payment_value,payment_installments,payment_type,total_price,freight_value,freight_ratio,customer_state,product_weight_g,product_photos_qty,product_description_lenght,product_volume,review_label
15.0,-8.0,0,201.24,2.0,1,129.9,71.34,0.5491916859122402,10,17500.0,1.0,540.0,104760.0,1
2.0,-20.0,0,107.78,1.0,1,94.0,13.78,0.14659574468085107,17,180.0,1.0,256.0,2210.0,1
2.0,-8.0,0,177.29,1.0,1,159.9,17.39,0.10875547217010631,25,3675.0,1.0,270.0,23736.0,1
12.0,-16.0,0,95.99000000000001,2.5,1,79.0,16.99,0.2150632911392405,10,119.0,1.0,434.0,2210.0,1
5.0,-5.0,0,18.38,1.0,1,10.99,7.39,0.6724294813466788,25,450.0,3.0,698.0,4080.0,1
9.0,-14.0,0,103.55,10.0,1,89.9,13.65,0.1518353726362625,25,1825.0,1.0,176.0,21200.0,1
12.0,-8.0,0,112.71,2.0,1,99.0,13.71,0.1384848484848485,25,1550.0,1.0,312.0,20944.0,0
4.0,-6.0,0,96.98,1.0,1,72.86,24.12,0.33104584133955534,25,8350.0,1.0,663.0,35035.0,1
24.0,-2.0,0,27.6,1.0,0,12.5,15.1,1.208,22,350.0,1.0,351.0,836.0,0
4.0,-27.0,0,108.9,4.0,1,93.5,15.4,0.16470588235294117,10,400.0,3.0,851.0,4560.0,0
8.0,-15.0,0,40.0,1.0,0,24.9,15.1,0.606425702811245,10,250.0,1.0,58.0,600.0,1
3.0,-20.0,0,136.59,8.0,1,119.5,17.09,0.14301255230125523,10,1500.0,2.0,1047.0,3325.0,1
2.0,-18.0,0,156.64,3.0,1,132.91,23.73,0.1785418704386427,23,1200.0,1.0,2089.0,1360.0,1
2.0,-18.0,0,51.75,1.0,1,39.9,11.85,0.29699248120300753,25,300.0,1.0,644.0,4096.0,1
14.0,-16.0,0,73.15,3.0,1,56.99,16.16,0.28355851903842777,10,850.0,1.0,381.0,18000.0,0
24.0,3.0,1,265.55,1.0,1,249.9,15.65,0.062625050020008,18,5700.0,1.0,1351.0,22880.0,0
11.0,-14.0,0,135.74,1.0,0,91.64,44.1,0.481230903535574,1,325.0,2.5,311.5,1950.0,0
6.0,-20.0,0,117.94,1.0,0,99.99,17.95,0.17951795179517951,10,900.0,1.0,285.0,20000.0,1
14.0,-18.0,0,1605.14,10.0,1,1490.0,115.14,0.0772751677852349,11,22900.0,10.0,1465.0,104400.0,1
15.0,-12.0,0,110.1,1.0,1,91.89,18.21,0.198171727064969,4,300.0,1.0,367.0,10625.0,0
18.0,-8.0,0,102.82,1.0,0,79.94,22.88,0.28621466099574683,18,6700.0,1.0,838.0,109242.0,1
6.0,-16.0,0,101.36,1.5,1,87.0,14.36,0.16505747126436782,25,125.0,1.0,59.0,1344.0,1
10.0,-13.0,0,63.8,1.0,1,33.6,30.2,0.8988095238095237,17,500.0,2.0,285.0,1846.0,1
8.0,-28.0,0,36.69,3.0,1,23.9,12.79,0.5351464435146444,25,250.0,4.0,316.0,11475.0,1
17.0,-14.0,0,24.6,1.0,1,9.5,15.1,1.5894736842105264,10,100.0,1.0,460.0,2800.0,0
3.0,-8.0,0,28.77,1.0,0,20.99,7.78,0.37065269175798005,25,275.0,1.0,599.0,864.0,1
28.0,-5.0,0,91.97,3.0,1,75.0,16.97,0.22626666666666664,4,350.0,3.0,867.0,6400.0,1
13.0,-7.0,0,47.38,1.0,1,34.9,12.48,0.3575931232091691,17,400.0,12.0,303.0,3248.0,1
15.0,-19.0,0,54.63,5.0,1,29.0,25.63,0.8837931034482758,15,50.0,1.0,56.0,3360.0,1
12.0,-7.0,0,85.16,1.0,1,59.9,25.26,0.4217028380634391,18,3000.0,1.0,453.0,9000.0,1
13.0,-31.0,0,54.55,1.0,1,36.2,18.35,0.5069060773480663,18,150.0,4.0,100.0,2304.0,1
9.0,-12.0,0,47.83,1.0,1,29.9,17.93,0.5996655518394649,10,7300.0,2.0,410.0,56700.0,1
5.0,-7.0,0,46.05,1.0,1,34.9,11.15,0.3194842406876791,25,825.0,1.0,286.0,5376.0,1
7.0,-16.0,0,116.94,4.0,1,99.0,17.94,0.1812121212121212,10,5700.0,5.0,382.0,31920.0,1
9.0,-17.0,0,163.81,4.0,1,139.9,23.91,0.17090779127948533,10,850.0,5.0,2253.0,5880.0,1
43.0,12.0,1,38.09,2.0,1,23.99,14.1,0.5877448937057107,23,100.0,1.0,575.0,4500.0,1
9.0,-15.0,0,738.91,8.0,1,719.0,19.91,0.02769123783031989,25,650.0,3.0,1302.0,2112.0,1
24.0,-1.0,0,130.36,1.0,0,87.98,42.38,0.48170038645146623,18,8900.0,1.0,614.0,56129.0,0
44.0,10.0,1,65.53,6.0,1,39.9,25.63,0.6423558897243108,13,183.0,2.0,637.0,816.0,0
5.0,-19.0,0,70.02,1.0,1,53.4,16.62,0.3112359550561798,25,1200.0,1.0,986.0,2736.0,1
20.0,-4.0,0,33.84,3.0,1,18.74,15.1,0.8057630736392744,25,300.0,1.0,92.0,4368.0,1
9.0,-6.0,0,71.82000000000001,1.0,3,59.9,11.92,0.1989983305509182,25,200.0,1.0,471.0,2880.0,1
10.0,-13.0,0,119.93,1.0,0,99.99,19.94,0.19941994199419943,4,4475.0,1.0,995.0,32736.0,1
11.0,-13.0,0,115.7,1.0,1,92.0,23.7,0.2576086956521739,25,75.0,1.0,650.0,968.0,1
7.0,-12.0,0,287.0,5.0,1,236.0,51.0,0.21610169491525424,25,700.0,1.0,1700.0,13200.0,1
15.0,-7.0,0,70.14,3.0,1,55.0,15.14,0.2752727272727273,25,350.0,4.0,1159.0,2464.0,1
15.0,-9.0,0,92.23,3.0,1,65.0,27.23,0.41892307692307695,5,850.0,1.0,791.0,19200.0,1
10.0,-32.0,0,387.9,8.0,1,369.9,18.0,0.04866180048661801,25,411.0,2.0,837.0,7581.0,1
15.0,-6.0,0,477.63,1.0,0,389.70000000000005,87.92999999999999,0.22563510392609695,4,900.0,6.0,871.0,10800.0,1
17.0,-5.0,0,186.6,2.0,1,149.8,36.8,0.24566088117489984,18,350.0,4.0,1105.0,3750.0,1
12.0,-17.0,0,80.1,1.0,1,64.9,15.2,0.23420647149460705,11,100.0,2.0,794.0,4096.0,1
21.0,-2.0,0,143.49,5.0,1,119.85,23.64,0.1972465581977472,23,1050.0,6.0,921.0,5120.0,1
1.0,-14.0,0,188.5,8.0,1,179.99,8.51,0.047280404466914824,25,338.0,1.0,510.0,2574.0,1
29.0,-9.0,0,147.15,3.0,1,129.0,18.15,0.14069767441860465,22,6550.0,3.0,396.0,31920.0,1
15.0,-21.0,0,186.4,1.0,0,160.0,26.4,0.16499999999999998,15,200.0,1.0,2879.0,2268.0,1
9.0,-1.0,0,97.77,1.0,1,89.8,7.97,0.08875278396436526,25,173.0,1.0,236.0,2808.0,1
23.0,6.0,1,133.38,1.0,1,119.99,13.39,0.11159263271939329,25,3110.0,1.0,809.0,34056.0,0
11.0,-10.0,0,144.56,4.0,1,129.9,14.66,0.11285604311008468,10,1000.0,1.0,346.0,5120.0,1
10.0,-21.0,0,237.0,10.0,1,215.0,22.0,0.10232558139534884,10,5200.0,1.0,516.0,25160.0,1
7.0,-7.0,0,152.82,2.0,1,133.0,19.82,0.14902255639097745,10,922.0,1.0,363.0,7650.0,0
24.0,-14.0,0,220.68,3.0,1,198.8,21.88,0.11006036217303822,10,13700.0,1.0,680.0,14000.0,1
17.0,1.0,1,460.61,3.0,1,439.65,20.96,0.04767428636415331,25,300.0,1.0,1267.0,2700.0,1
9.0,-19.0,0,164.56,6.0,1,140.99,23.57,0.16717497694871977,17,1450.0,1.0,169.0,13125.0,1
6.0,-20.0,0,42.69,1.0,0,29.9,12.79,0.4277591973244147,25,300.0,1.0,389.0,1200.0,1
4.0,-14.0,0,35.38,3.0,1,27.99,7.39,0.26402286530903896,25,300.0,6.0,818.0,816.0,1
13.0,-3.0,0,106.2,1.0,1,75.98,30.22,0.39773624638062643,18,600.0,2.0,779.0,4048.0,0
7.0,-32.0,0,197.49,4.0,1,170.0,27.49,0.16170588235294117,18,2300.0,4.0,930.0,21600.0,1
7.0,-15.0,0,62.7,1.0,1,48.99,13.71,0.27985303123086347,25,600.0,1.0,382.0,2560.0,1
14.0,-20.0,0,83.14,1.0,0,67.9,15.24,0.22444771723122237,5,550.0,5.0,1845.0,9600.0,1
4.0,-4.0,0,178.42,1.0,0,159.8,18.62,0.1165206508135169,25,800.0,1.0,244.0,14440.0,1
20.0,-5.0,0,184.59,3.0,1,150.0,34.59,0.23060000000000003,22,5300.0,1.0,623.0,32400.0,0
3.0,-13.0,0,209.95,1.0,1,189.9,20.05,0.10558188520273828,25,9650.0,3.0,902.0,8000.0,1
8.0,-5.0,0,73.01,3.0,1,49.9,23.11,0.46312625250501,25,1200.0,1.0,492.0,72000.0,1
13.0,-16.0,0,44.6,1.0,0,30.5,14.1,0.4622950819672131,17,200.0,3.0,678.0,1408.0,1
41.0,3.0,1,249.67,1.0,1,189.9,59.77,0.31474460242232755,24,5450.0,3.0,317.0,26000.0,0
3.0,-17.0,0,87.18,3.0,1,68.9,18.28,0.26531204644412193,10,1038.0,2.0,659.0,25256.0,0
7.0,-10.0,0,133.18,1.0,0,119.9,13.28,0.11075896580483735,25,150.0,2.0,1440.0,3456.0,1
6.0,-16.0,0,319.12,1.0,1,249.9,69.22,0.2769907963185274,18,5650.0,3.0,266.0,106580.0,1
7.0,-11.0,0,102.92,1.0,1,95.0,7.92,0.08336842105263158,25,250.0,1.0,593.0,1600.0,1
9.0,-18.0,0,31.38,2.0,1,18.9,12.48,0.6603174603174604,25,150.0,1.0,240.0,3240.0,1
4.0,-13.0,0,187.34,1.0,0,169.9,17.44,0.10264861683343143,25,1300.0,1.0,918.0,24276.0,1
13.0,-11.0,0,47.6,2.0,1,32.5,15.1,0.4646153846153846,18,200.0,2.0,702.0,3840.0,1
5.0,-19.0,0,116.85,1.0,0,99.9,16.95,0.16966966966966965,25,1900.0,7.0,1292.0,6851.0,1
5.0,-13.0,0,67.89,1.0,1,56.0,11.89,0.21232142857142858,25,400.0,1.0,1009.0,8000.0,1
15.0,-20.0,0,656.55,10.0,1,599.99,56.56,0.0942682378039634,18,1867.0,2.0,2033.0,7182.0,1
8.0,-4.0,0,48.17,1.0,0,39.9,8.27,0.20726817042606516,25,123.0,1.0,209.0,3978.0,1
8.0,-18.0,0,430.62,8.0,1,415.37,15.25,0.036714254760815655,25,500.0,4.0,910.0,5632.0,1
13.0,-10.0,0,71.15,5.0,1,55.0,16.15,0.2936363636363636,10,1250.0,1.0,249.0,11200.0,1
6.0,-14.0,0,164.43,2.5,1,149.9,14.53,0.09693128752501667,14,533.0,1.0,894.0,4840.0,1
15.0,-8.0,0,33.59,1.0,0,18.49,15.1,0.8166576527852893,8,200.0,1.0,880.0,1080.0,1
24.0,-1.0,0,67.35,1.0,1,29.9,37.45,1.2525083612040135,15,100.0,1.0,614.0,1122.0,1
38.0,12.0,1,793.09,10.0,1,750.0,43.09,0.057453333333333335,25,9050.0,8.0,1345.0,51975.0,0
14.0,-2.0,0,66.26,3.0,1,35.8,30.46,0.8508379888268157,25,250.0,1.0,857.0,13500.0,1
4.0,-6.0,0,105.69,1.0,1,89.99,15.7,0.17446382931436827,25,1400.0,2.0,1188.0,5544.0,1
12.0,-16.0,0,165.06,3.0,1,119.76,45.3,0.37825651302605207,8,114.0,1.0,1548.0,3264.0,1
8.0,-20.0,0,764.12,4.0,1,737.99,26.13,0.0354069838344693,10,1500.0,2.0,912.0,9075.0,1
9.0,-26.0,0,350.93,7.0,1,328.0,22.93,0.06990853658536585,18,1500.0,5.0,3469.0,8294.0,1
18.0,-12.0,0,92.87,1.0,1,75.9,16.97,0.22358366271409746,10,167.0,1.0,267.0,2496.0,1
16.0,-3.0,0,89.28,8.0,1,75.0,14.28,0.19039999999999999,18,2200.0,3.0,1034.0,23265.0,1
10.0,-9.0,0,64.0,1.0,1,48.9,15.1,0.30879345603271985,25,2127.0,1.0,716.0,15444.0,1
11.0,-21.0,0,83.27,2.0,1,69.9,13.37,0.19127324749642344,10,1100.0,1.0,293.0,9072.0,1
21.0,2.0,1,366.69,3.0,1,348.0,18.69,0.05370689655172414,18,1250.0,5.0,2011.0,14000.0,0
11.0,-12.0,0,209.43,1.0,1,190.0,19.43,0.10226315789473685,23,250.0,1.0,105.0,5304.0,1
3.0,-16.0,0,347.84,5.0,1,329.9,17.94,0.054380115186420136,25,3150.0,3.0,566.0,23310.0,0
34.0,5.0,1,108.19,10.0,1,89.99,18.2,0.20224469385487276,4,800.0,3.0,859.0,5082.0,1
8.0,-14.0,0,212.07,3.0,1,189.9,22.17,0.11674565560821486,10,9750.0,5.0,162.0,12600.0,1
12.0,-14.0,0,122.04,2.0,3,94.0,28.04,0.29829787234042554,18,3300.0,2.0,715.0,10648.0,1
7.0,-23.0,0,185.64,3.0,1,170.0,15.64,0.092,4,700.0,4.0,1500.0,10080.0,1
7.0,-29.0,0,72.83,1.0,1,56.99,15.84,0.277943498859449,4,250.0,2.0,1536.0,3360.0,1
24.0,0.0,0,167.4,2.0,1,129.98,37.42,0.28789044468379754,25,350.0,1.0,1257.0,2964.0,1
8.0,-20.0,0,158.59,1.0,0,101.4,57.19,0.5640039447731755,18,5400.0,1.0,347.0,48000.0,1
9.0,-10.0,0,61.75,2.0,1,49.9,11.85,0.2374749498997996,25,300.0,4.0,617.0,2240.0,1
24.0,-14.0,0,81.2,8.0,1,64.99,16.21,0.24942298815202343,22,600.0,1.0,411.0,10846.0,1
1.0,-9.0,0,108.04,1.0,1,98.99,9.05,0.09142337609859583,25,1175.0,6.0,1348.0,14960.0,1
4.0,1.0,1,297.76,1.0,0,287.0,10.76,0.037491289198606274,25,650.0,4.0,1967.0,1188.0,1
1.0,-12.0,0,51.79,1.0,1,39.0,12.79,0.32794871794871794,25,1200.0,2.0,811.0,11880.0,1
11.0,-11.0,0,45.09,1.0,1,29.99,15.1,0.5035011670556853,10,300.0,6.0,776.0,816.0,1
7.0,-9.0,0,192.69,5.0,1,179.0,13.69,0.0764804469273743,25,165.0,1.0,570.0,1920.0,1
13.0,-12.0,0,34.09,3.0,1,18.99,15.1,0.7951553449183781,17,75.0,3.0,366.0,648.0,1
11.0,-11.0,0,199.52,3.0,1,181.0,18.52,0.10232044198895027,18,2000.0,1.0,758.0,6624.0,1
2.0,-1.0,0,166.37,1.0,1,158.0,8.37,0.05297468354430379,25,375.0,4.0,886.0,18513.0,1
14.0,-10.0,0,107.78,3.0,1,89.9,17.88,0.19888765294771968,18,1383.0,1.0,245.0,20000.0,1
12.0,-11.0,0,42.51,1.0,2,27.99,14.52,0.5187566988210075,18,300.0,7.0,246.0,1232.0,1
9.0,-20.0,0,42.51,1.0,3,27.99,14.52,0.5187566988210075,10,300.0,7.0,246.0,1232.0,0
3.0,-16.0,0,660.46,10.0,1,599.96,60.5,0.10084005600373358,10,14100.0,1.0,359.0,80724.0,1
8.0,-9.0,0,155.49,1.0,0,138.0,17.49,0.1267391304347826,10,10150.0,2.0,395.0,59696.0,1
2.0,-9.0,0,123.26,1.0,0,99.8,23.46,0.23507014028056114,25,2100.0,1.0,457.0,37500.0,1
10.0,-13.0,0,53.0,1.0,1,37.9,15.1,0.39841688654353563,18,300.0,6.0,740.0,5236.0,1
26.0,-5.0,0,157.34,3.0,1,129.99,27.35,0.2104008000615432,25,14950.0,1.0,1058.0,81620.0,1
8.0,-18.0,0,92.3,1.0,2,55.0,37.3,0.6781818181818181,5,250.0,4.0,336.0,640.0,1
7.0,-21.0,0,136.6,1.0,1,120.0,16.6,0.13833333333333334,10,3650.0,1.0,379.0,2688.0,0
7.0,-18.0,0,25.5,1.0,0,13.65,11.85,0.868131868131868,10,150.0,1.0,375.0,4862.0,1
10.0,-15.0,0,118.9,1.0,1,104.0,14.9,0.14326923076923076,17,450.0,2.0,905.0,3042.0,1
3.0,-19.0,0,132.17,1.0,0,119.0,13.17,0.11067226890756303,25,1084.0,1.0,826.0,12636.0,1
10.0,-19.0,0,323.93,8.0,1,299.9,24.03,0.08012670890296766,12,235.0,2.0,532.0,3136.0,1
25.0,0.0,0,36.5,1.0,1,13.65,22.85,1.673992673992674,19,200.0,1.0,400.0,2800.0,0
15.0,-8.0,0,125.32,1.0,1,97.9,27.42,0.28008171603677223,4,1250.0,7.0,390.0,4680.0,1
10.0,-11.0,0,233.78,1.0,0,219.9,13.88,0.06311959981809914,25,875.0,1.0,72.0,6860.0,1
6.0,-17.0,0,68.89,2.0,1,56.99,11.9,0.20880856290577293,25,400.0,2.0,1003.0,2178.0,1
14.0,-14.0,0,146.5,10.0,1,107.8,38.7,0.35899814471243047,25,1237.5,1.0,680.5,7106.0,1
27.0,-3.0,0,187.98,1.0,0,164.9,23.08,0.13996361431170404,4,400.0,1.0,465.0,3024.0,1
25.0,-8.0,0,47.45,1.0,0,13.3,34.15,2.5676691729323307,16,175.0,1.0,376.0,4862.0,1
10.0,-23.0,0,166.2,3.0,1,114.9,51.3,0.44647519582245426,8,300.0,1.0,434.0,5130.0,1
29.0,8.0,1,87.15,1.0,1,64.99,22.16,0.3409755346976458,4,147.0,1.0,571.0,1680.0,0
11.0,-27.0,0,125.8,1.0,0,104.99,20.81,0.19820935327174016,25,6133.0,4.0,1164.0,73920.0,1
13.0,-8.0,0,73.58,1.0,1,59.0,14.58,0.2471186440677966,10,128.0,1.0,108.0,1560.0,1
11.0,-15.0,0,192.56,1.0,1,169.9,22.66,0.13337257210123601,25,3000.0,5.0,1912.0,13464.0,1
10.0,-21.0,0,247.68,4.0,1,228.0,19.68,0.0863157894736842,25,11350.0,7.0,451.0,60000.0,1
15.0,-14.0,0,196.01,6.0,1,173.99,22.02,0.12655899764354273,19,500.0,2.0,431.0,6358.0,1
1.0,-10.0,0,60.63,1.0,1,48.9,11.73,0.23987730061349694,25,1650.0,2.0,645.0,3600.0,1
7.0,-5.0,0,452.47,4.0,1,429.9,22.57,0.052500581530588515,25,5000.0,6.0,719.0,25069.0,1
3.0,-22.0,0,17.35,1.0,1,9.8,7.55,0.770408163265306,18,67.0,1.0,198.0,3570.0,1
12.0,-21.0,0,80.2,6.0,1,50.0,30.2,0.604,10,1800.0,1.0,125.0,8050.0,1
16.0,-15.0,0,162.66,1.0,1,124.88,37.78,0.3025304292120436,7,200.0,1.0,420.0,4410.0,1
18.0,-11.0,0,77.57,2.0,1,59.9,17.67,0.294991652754591,25,1700.0,4.0,423.0,8624.0,1
5.0,-23.0,0,53.22,1.0,1,34.99,18.23,0.5210060017147756,22,650.0,1.0,872.0,10208.0,1
7.0,-34.0,0,147.78,1.0,0,129.0,18.78,0.1455813953488372,18,459.0,2.0,631.0,3276.0,1
20.0,-6.0,0,137.32,2.0,1,98.0,39.32,0.40122448979591835,4,1500.0,2.0,340.0,19800.0,1
8.0,-4.0,0,116.65,1.0,0,103.37,13.28,0.12847054271065106,25,7950.0,9.0,708.0,43560.0,1
12.0,-14.0,0,473.84,9.0,1,358.0,115.84,0.32357541899441344,10,9850.0,3.0,301.0,34200.0,1
18.0,-6.0,0,298.11,1.0,0,269.9,28.21,0.10452019266394963,11,4700.0,2.0,371.0,39200.0,0
21.0,-13.0,0,510.3,8.0,1,489.0,21.3,0.043558282208588955,22,650.0,1.0,295.0,1716.0,0
7.0,-36.0,0,125.77,6.0,1,99.0,26.77,0.2704040404040404,17,7650.0,4.0,234.0,56980.0,0
12.0,-25.0,0,141.28,1.0,0,119.99,21.29,0.17743145262105176,25,600.0,1.0,992.0,2070.0,1
6.0,-7.0,0,444.66,4.0,1,396.0,48.66,0.12287878787878787,25,4500.0,1.0,313.0,44080.0,1
4.0,-14.0,0,113.29,1.0,0,104.0,9.29,0.08932692307692307,17,400.0,2.0,278.0,9000.0,1
14.0,-10.0,0,66.67,3.0,1,49.0,17.67,0.36061224489795923,6,1750.0,2.0,341.0,32560.0,1
14.0,-9.0,0,73.15,1.0,1,39.0,34.15,0.8756410256410256,25,150.0,3.0,603.0,4096.0,1
4.0,-6.0,0,105.6,3.0,1,89.9,15.7,0.17463848720800887,25,1150.0,3.0,451.0,5544.0,1
8.0,-14.0,0,101.14,4.0,1,89.9,11.24,0.125027808676307,25,1383.0,1.0,245.0,20000.0,1
18.0,-6.0,0,238.61,8.0,1,207.9,30.71,0.14771524771524772,19,650.0,2.0,591.0,1760.0,1
8.0,-6.0,0,67.68,2.0,1,59.9,7.78,0.1298831385642738,25,250.0,2.0,220.0,2592.0,1
24.0,-11.0,0,39.09,1.0,0,21.9,17.19,0.7849315068493152,22,400.0,1.0,518.0,4096.0,1
2.0,-9.0,0,427.58,8.0,1,416.5,11.08,0.026602641056422568,25,2303.0,1.0,561.0,8970.0,1
8.0,-8.0,0,37.84,1.0,0,25.0,12.84,0.5136,25,203.0,1.0,288.0,3136.0,0
17.0,-9.0,0,143.12,2.0,1,125.0,18.12,0.14496,6,1300.0,1.0,3876.0,13068.0,0
31.0,10.0,1,139.81,1.0,0,120.0,19.81,0.16508333333333333,10,700.0,3.0,374.0,5280.0,1
18.0,-15.0,0,36.43,1.0,1,21.2,15.23,0.7183962264150944,17,150.0,1.0,406.0,1056.0,1
12.0,-12.0,0,39.1,1.0,0,22.99,16.11,0.7007394519356243,10,350.0,1.0,446.0,18000.0,1
16.0,-15.0,0,116.66,1.0,1,99.99,16.67,0.16671667166716675,18,300.0,1.0,106.0,2205.0,1
45.0,7.0,1,189.42,1.0,0,163.0,26.42,0.16208588957055214,13,584.0,3.0,523.0,2288.0,0
14.0,-32.0,0,126.84,10.0,1,99.8,27.04,0.2709418837675351,23,1650.0,2.0,366.0,19800.0,1
6.0,-24.0,0,41.62,1.0,0,23.99,17.63,0.7348895373072113,15,100.0,1.0,575.0,4500.0,1
21.0,4.0,1,230.6,1.0,0,196.99,33.61,0.17061779785775927,25,16800.0,1.0,1158.0,87696.0,1
9.0,-12.0,0,194.5,3.0,1,179.49,15.01,0.08362582873697698,6,550.0,3.0,1659.0,6048.0,1
21.0,4.0,1,151.7,1.0,0,129.49,22.21,0.17151903621901304,6,2550.0,7.0,1611.0,18400.0,0
7.0,-26.0,0,369.6,6.0,1,349.9,19.7,0.0563018005144327,25,900.0,1.0,625.0,11400.0,1
10.0,-10.0,0,263.28,1.0,0,224.70000000000002,38.58,0.17169559412550064,25,850.0,1.0,249.0,14440.0,1
14.0,-11.0,0,57.59,1.0,0,39.99,17.6,0.4401100275068767,23,250.0,2.0,476.0,6000.0,1
19.0,-8.0,0,139.09,4.0,1,121.99,17.1,0.14017542421509963,6,1750.0,6.0,965.0,50000.0,1
5.0,-22.0,0,62.37,1.0,1,53.55,8.82,0.1647058823529412,25,450.0,2.0,106.0,3120.0,1
17.0,-11.0,0,54.51,1.0,0,38.4,16.11,0.41953125,22,1100.0,1.0,1678.0,3840.0,1
5.0,0.0,0,41.88,1.0,0,33.9,7.98,0.23539823008849559,25,150.0,2.0,328.0,1960.0,0
20.0,-6.0,0,408.49,8.0,1,319.99,88.5,0.276571142848214,4,13800.0,1.0,317.0,58174.0,1
9.0,-18.0,0,692.22,1.0,1,669.65,22.57,0.0337041738221459,25,350.0,1.0,1203.0,6290.0,1
52.0,20.0,1,113.25,2.0,1,95.0,18.25,0.19210526315789472,18,2200.0,8.0,625.0,40000.0,0
12.0,-12.0,0,31.75,1.0,1,19.9,11.85,0.5954773869346733,25,150.0,4.0,100.0,2304.0,1
23.0,-1.0,0,262.27,1.0,1,188.0,74.27,0.3950531914893617,23,11017.0,1.0,748.0,62720.0,1
7.0,-15.0,0,104.62,1.0,1,89.9,14.72,0.16373748609566185,25,1200.0,1.0,532.0,17400.0,1
7.0,-24.0,0,125.68,1.0,2,99.7,25.98,0.2605817452357071,22,400.0,1.0,1781.0,4752.0,1
9.0,-15.0,0,72.05,1.0,1,56.89,15.16,0.2664791703287045,25,434.0,1.0,1178.0,5760.0,1
7.0,-14.0,0,76.51,1.0,0,59.9,16.61,0.27729549248747914,25,1050.0,1.0,280.0,6929.0,1
14.0,-13.0,0,82.43,1.0,0,69.36,13.07,0.18843713956170705,25,1400.0,1.0,410.0,27000.0,0
6.0,-14.0,0,264.33,1.0,0,219.0,45.33,0.206986301369863,10,6700.0,2.0,267.0,9000.0,1
16.0,-7.0,0,68.55,1.0,1,54.0,14.55,0.26944444444444443,23,300.0,4.0,510.0,5766.0,1
10.0,-34.0,0,239.72,8.0,1,209.99,29.73,0.14157817038906614,15,4650.0,1.0,516.0,25160.0,1
3.0,-15.0,0,201.06,8.0,1,159.99,41.07,0.2567035439714982,25,14350.0,1.0,842.0,125000.0,1
13.0,-5.0,0,241.61,7.0,1,227.0,14.61,0.06436123348017621,25,2225.0,1.0,292.0,14190.0,1
5.0,-20.0,0,98.15,1.0,1,59.9,38.25,0.6385642737896494,25,2750.0,3.0,541.0,21012.0,1
10.0,-24.0,0,72.66,1.0,3,59.9,12.76,0.21302170283806343,25,750.0,1.0,336.0,2125.0,1
15.0,-5.0,0,90.99,1.0,1,78.0,12.99,0.16653846153846155,25,250.0,1.0,1295.0,3570.0,1
26.0,-11.0,0,106.39,5.0,1,91.0,15.39,0.16912087912087911,22,750.0,1.0,361.0,21762.0,1
4.0,-6.0,0,23.46,1.0,1,14.58,8.88,0.6090534979423868,25,150.0,1.0,341.0,741.0,1
23.0,-11.0,0,28.77,1.0,1,10.99,17.78,1.6178343949044587,26,100.0,4.0,318.0,1040.0,1
9.0,-9.0,0,322.0,1.0,1,304.99,17.01,0.055772320403947674,17,250.0,2.0,331.0,1020.0,1
24.0,-8.0,0,129.0,2.0,1,99.9,29.1,0.2912912912912913,26,13100.0,2.0,1072.0,56700.0,1
8.0,-9.0,0,380.72,8.0,1,316.0,64.72,0.20481012658227848,25,4900.0,5.0,446.0,28512.0,1
8.0,-19.0,0,131.46,1.0,1,107.9,23.56,0.21835032437442073,18,1750.0,5.0,1166.0,27000.0,1
8.0,-15.0,0,85.14,2.0,1,69.9,15.24,0.21802575107296135,25,281.0,5.0,658.0,10500.0,0
7.0,-19.0,0,271.58,8.0,1,249.0,22.58,0.09068273092369478,8,3500.0,3.0,217.0,32000.0,1
14.0,-12.0,0,107.27,8.0,1,89.9,17.37,0.1932146829810901,18,1600.0,1.0,271.0,7616.0,0
6.0,-29.0,0,278.09,1.0,2,259.0,19.09,0.0737065637065637,5,540.0,1.0,805.0,5681.0,1
25.0,5.0,1,137.35,1.0,0,75.0,62.35,0.8313333333333334,18,1700.0,1.0,866.0,70000.0,0
2.0,-12.0,0,78.09,1.0,1,69.86,8.23,0.11780704265674206,25,340.0,4.0,1401.0,4576.0,1
11.0,-11.0,0,45.09,1.0,0,29.99,15.1,0.5035011670556853,23,300.0,5.0,751.0,816.0,0
5.0,-16.0,0,301.44,1.0,0,258.0,43.44,0.16837209302325581,23,6700.0,1.0,515.0,27000.0,1
15.0,1.0,1,123.54,1.0,0,105.0,18.54,0.17657142857142857,18,1250.0,2.0,747.0,24000.0,1
20.0,-1.0,0,147.78,1.0,0,129.0,18.78,0.1455813953488372,25,400.0,5.0,2590.0,1547.0,1
13.0,-23.0,0,362.79,7.0,1,345.62,17.17,0.04967883803020659,22,5400.0,3.0,499.0,57800.0,1
3.0,-11.0,0,334.86,1.0,0,280.0,54.86,0.19592857142857142,25,10800.0,7.0,831.0,79625.0,1
40.0,22.0,1,218.45,1.0,0,204.0,14.45,0.07083333333333333,25,342.0,1.0,236.0,3510.0,0
7.0,-13.0,0,243.04,4.0,1,224.99,18.05,0.08022578781279167,10,2450.0,1.0,576.0,20064.0,1
5.0,-29.0,0,30.0,1.0,1,14.9,15.1,1.0134228187919463,25,75.0,2.0,618.0,1760.0,1
2.0,-11.0,0,65.24,6.0,1,47.8,17.44,0.3648535564853557,25,300.0,5.0,1118.0,15525.0,1
